Title,Job SubClassification,Job Classification,Full Job Description
Junior PHP Lavarel Developer,Developers/Programmers,Information & Communication Technology,"We are looking for a Junior PHP Developer with hands-on experience in the Laravel framework to join our growing development team. As a junior developer, you will be responsible for assisting in the design, development, and maintenance of web applications, working closely with senior developers and cross-functional teams to deliver robust and scalable solutions.
Responsibilities:
Assist in designing and developing web applications using PHP and the Laravel framework.
Support in building and maintaining RESTful APIs for integration with internal systems and third-party services.
Contribute to improving application performance and reliability.
Perform unit testing, troubleshoot issues, and assist in debugging applications.
Collaborate with front-end developers to integrate server-side logic with user-facing elements.
Work with relational databases such as MySQL, ensuring data consistency and security.
Follow established coding standards and participate in code reviews.
Maintain accurate technical documentation for developed features and modules.
Stay updated with new tools, technologies, and best practices in web development.
Requirement:
Bachelor’s degree in Computer Science, Information Technology, or a related field (or equivalent practical experience).
2 to 4 years of experience in PHP development with hands-on experience in Laravel.
Willing to work in I-Gaming industry.
Familiarity with Agile/Scrum development practices.
Understanding of object-oriented programming (OOP) principles.
Experience with relational databases such as MySQL.
Basic understanding of RESTful API development.
Working knowledge of Git version control.
Exposure to front-end technologies like HTML, CSS, JavaScript (Vue.js/React.js is a plus).
Awareness of CI/CD workflows and cloud platforms (AWS/Azure) is an advantage.
Knowledge of Docker or deployment tools is a bonus.
Understanding of security and performance best practices.
Willingness to learn, take initiative, and adapt in a fast-paced team environment.
Good communication skills and a collaborative mindset."
Software Developer,Developers/Programmers,Information & Communication Technology,"You will be part of a productive team responsible for the development and maintenance of one or more of our current software products. You will work within an enterprise environment with state-of-art technologies. The opportunity to work with overseas clients, and will develop your international client exposure.
Responsibilities:
Produce clean, efficient code based on specifications.
Integrate software components and third-party programs.
Verify and deploy applications and systems.
Troubleshoot, debug, and upgrade existing software.
Gather and evaluate user feedback.
Recommend and execute improvements.
Create technical documentation.
Requirements:
BSc/BA in Computer Science, IT, or a related field.
Familiarity with Agile & Scrum development methodologies.
Familiar with software design and development.
Proficient in development languages (Java, Rest Webservice, Spring, Vue JS, Angular, Dart, Camunda & Spring batch) and frameworks/systems (GIT).
Experience with Java and/or Flutter is an added advantage.
Ability to learn new languages and technologies.
Excellent communication skills and team player.
Resourcefulness and troubleshooting aptitude.
Experience as a Software Developer or similar roles is an added advantage.
Required years of experience 2 years
. Fresh graduates are encouraged to apply."
IT Developer (PHP) - Fresh Graduate,Developers/Programmers,Information & Communication Technology,"About Bill Buddy:
Bill Buddy is a leading payment solutions provider headquartered in Melbourne, Australia, streamlining the billing process for businesses of all sizes. We offer a comprehensive suite of services, including merchant acquiring, direct debit, online credit card payments, BPAY, and Pay-by-Phone, making it easier for businesses to receive payments and manage their cash flow. With a focus on innovation and customer satisfaction, Bill Buddy is committed to providing secure and reliable payment solutions tailored to each business’s unique needs.
Job Description:
We welcome fresh graduates to apply for the role of IT Developer (PHP). You will help maintain and develop company systems, assist in international financial license applications, and contribute to bilingual (Chinese and English) technical documentation. This role offers valuable exposure to international fintech projects and is ideal for recent graduates starting their careers.
Key Responsibilities:
1. Maintain IT systems and support basic business development tasks
2. Participate in requirement analysis and system design
3. Write and translate technical documentation in Chinese and English
4. Assist with international financial license application documentation
5. Help document system architecture, API, user management, and version control
Qualification &Requirement:
*Basic knowledge of PHP; familiarity with Laravel is a plus (fresh graduates welcome)
*Familiarity with HTML, JavaScript, LayUI is preferred
*Understanding of basic MySQL and ability to write simple queries
*Knowledge of basic Linux commands is a plus
*Strong willingness to learn, responsible attitude, and teamwork spirit
*Proficiency in both Chinese and English, especially in technical writing and translation
*Bachelor’s degree or above in Computer Science or related field preferred
Preferred Skills:
*Experience in financial, payment, or ERP systems is an advantage
*Familiarity with Vue.js or Redis is a plus"
Front End Developer,Developers/Programmers,Information & Communication Technology,"Job Overview
We are looking for a qualified Front End Developer to join our team. You will be responsible for building web applications for us and our clients. You should be able to translate our company and clients needs into functional and appealing interactive applications.
If you’re interested in creating a user-friendly environment by writing code and moving forward in your career, then this job is for you. We expect you to be a tech-savvy professional, who is curious about new digital technologies and aspires to combine usability with visual design.
Ultimately, you should be able to create a functional and attractive digital environment for our company, ensuring great user experience.
Role Description
Hands-on web development, translate designs into user-friendly web pages, using various frontend technologies like HTML, CSS, JavaScript.
Gathering requirements, UI/UX planning, writing code and testing, proof of concepts, code reviews and documentation.
Decide/create mobile-responsive web page design and structure.
Provide innovative user experience with interactions, animation or transitions.
Creative problem solving, able to analyse and debug codes, propose fixes.
Optimise application for maximum performance, speed and scalability.
Maintain and improve web applications.
Collaborate with product owners, backend developers for integration into REST APIs and/or microservices.
Able to create and design wireframes and mockups.
Independently perform R&D to find the right solutions.
Stay up to date with latest frontend technologies and other emerging technologies
Ensure timeliness and quality of all deliverables
Liaise with internal team and international clients to manage projects, advise on best practices, and provide recommendations
Qualifications & Key Competencies
Possesses a Bachelor's Degree / Diploma / Professional Certificate in Information Technology, Computer Science, Software Engineering or any IT related field.
6 - 7 years of hands-on working experience as a Front End Developer & Back End Developer or Full-stack.
Familiarity with the following technologies is required:
HTML, CSS, JavaScript, jQuery
.
Knowledge of Vue.js, PHP, MySQL, Git and RESTFul APIs would be advantageous.
Familiarity with browser testing and debugging.
In-depth understanding of the entire web development process (design, development and deployment).
Understanding of layout aesthetics, have an eye for good designs.
Knowledge of SEO principles.
Excellent analytical and multitasking skills.
Possess strong interest in R&D.
Self-motivated to explore new technologies, applications and environments
Good communication and interpersonal skills
Excellent project and time management skills
Self-starter and self-driven to produce top quality results and continuous improvement
An ability to perform well in a fast-paced environment
Able to provide intelligent feedback to clients and key stakeholders
Having a work portfolio would be advantageous
What do we provide to you for you to succeed?
Competitive renumeration package
Multi-national working environment
Work-life balance
This is a great opportunity for a self-motivated individual who thrives in a dynamic environment. The successful candidate will have will an understanding of the web development process from inception to deployment. They will also have a good understanding of industry trends and the newest software programs and languages.
APPLY NOW
and you are one step ahead to an outstanding career!"
Software Engineer,Engineering - Software,Information & Communication Technology,"We are looking for a Software Engineer with focus on web application. You will work closely in the development team on projects. You will be responsible for supporting the development, implementation and maintenance of the applications that we developed for our clients.
Fresh Graduates are welcome to apply and training will be provided.
Key Responsibilities:
Web development, Frontend development using HTML, SASS and Typescript.
Testing, debugging and documenting new of newly developed software.
Maintenance of web application
Requirements:
Bachelor of Information Technology, Engineering with interest in programming
Speaks and writes English fluently
Proficient in programming
Good communication skills and able to work well with people at all levels"
Web Developer - Backend,Developers/Programmers,Information & Communication Technology,"Key Responsibilities:
Design, develop, and maintain backend architecture for the mobile application.
Create and optimize APIs for mobile app integration.
Implement and manage database structures, ensuring efficiency and scalability.
Troubleshoot, debug, and enhance backend performance.
Secure applications by implementing proper authentication and authorization protocols.
Collaborate with front-end and mobile developers to ensure seamless functionality.
Conduct code reviews and ensure best coding practices.
Maintain proper documentation of API endpoints and backend logic.
Required Skills & Qualifications:
Proven experience as a Backend Web Developer.
Strong proficiency in PHP and Laravel framework.
Solid understanding of HTML, CSS, JavaScript, and RESTful APIs.
Experience in database management (MySQL, MSSQL) and query optimization.
Knowledge of version control systems (Git, GitHub, GitLab, or Bitbucket).
Familiarity with cloud services and server management.
Strong problem-solving skills and attention to detail.
Excellent communication and teamwork skills."
Software Developer,Developers/Programmers,Information & Communication Technology,"Job summary:
The Software Developer will be designing and implementing software solutions that are lightweight, scalable, and cost effective for the business.
Our stack is mostly Microsoft .NET hosted on AWS & Azure, however you'll also get the opportunity to work on a broad range of other technologies.
You’ll get to work in an environment where you get hands on experience with API’s, Serverless functions, event driven workflows and fully automated CI/CD.
Our development team have high levels of ownership of the problems they’re solving and are encouraged to work directly with internal and external customers to understand the user experience.
Key responsibilities:
Developing new features & applications to service client needs.
Working on third-party integrations
Working on Verlata internal applications such as migration tooling – to speed up internal processes.
Liaising with team members and clients to understand feature requirements.
Experience:
Must have at least 4 years’ experience working in a software development role.
Skills:
The following technical skills are essential:
Experienced with cloud-based technologies (AWS  and/or Azure)
C# .NET development
Experienced with Unit Testing
Good understanding of code-versioning tools (GIT)
Software Design Patterns
SQL Experience
The following technical skills are desirable:
Understanding of RESTful APIs
Experienced in test-driven development (TDD)
Experienced with CI/CD tools (such as AWS Code Pipeline or Azure DevOps Pipelines)
Experience with API Gateways, SQS, DynamoDB, S3, ElasticSearch / OpenSearch
Experienced with Microservices
System Design / Architecture
UI / UX Capabilities
Javascript Frameworks such as React and Angular
The following personal skills are essential:
Ability to work autonomously without supervision.
Think laterally about problems and come up with creative solutions.
Excellent verbal and written communication
Exceptional customer service skills
Strong attention to detail.
Benefits of working with Verlata:
Growing global team
Fantastic team culture where everyone is willing to help others
WFH flexibility
Yearly team trips somewhere fun (We’ve been to Bali, Queenstown, Fiji, Port Douglas – let us know where you want to go to next?)
All team members have involvement in and contribute to our company strategy
About Verlata
At Verlata Consulting, we strive to build enduring partnerships with our fantastic clients. This provides a collaborative approach to solving business challenges and implementing innovative solutions. We deliver this by uncovering under-utilised systems, ineffective processes and identify opportunities to implement solutions in the following areas:
Document management solutions
Practice management solutions
Web and application development
Business Intelligence reporting
Automation and integrations"
Web Developer - Part Time (C# / ASP.NET),Developers/Programmers,Information & Communication Technology,"• Flexible Working Hours / WFH
• Training Resources
• Casual Working Environment
ALERT!! Check your EMAIL for pre-interview Assessment.
Coding assessment will be given as a part of the pre-interview process
Overall Job Function:
You will be responsible for all aspects of system and software architecture, feature design and implementation. You’ll be involved in driving major product changes, solving challenging technical problems, and collaborating with teams across different departments and cultures. We expect you to be a tech-savvy professional who is always curious about new technologies and aims to deliver high-quality, user-friendly systems.
Job Scope:
MUST know how to use ChatGPT to solve problems
Design and develop scalable applications using
C# (.NET Core / ASP.NET)
,
Typescript
,
React
, or any other suitable modern technologies.
Participate in the full software lifecycle: design, development, debugging, testing, deployment, maintenance, and documentation.
Write clean, testable, efficient code using industry best practices.
Collaborate with UI/UX designers to translate designs into functional applications.
Integrate front-end applications with
C#-based back-end systems
and APIs.
Gather and refine requirements and specifications based on technical needs.
Troubleshoot, debug and resolve technical issues in a timely manner.
Optimize applications for performance, scalability, and responsiveness.
Collect user feedback and turn it into product improvements.
Create and maintain detailed documentation, including technical guides and user manuals.
Conduct user training as needed.
Maintain and scale applications and services.
Keep up to date with emerging technologies and apply them to improve development efficiency and product quality.
Job Requirements:
A positive
attitude comes first
– we value how you think more than just what you know.
Self-motivated and eager to keep up with rapid software evolution.
Strong proficiency in
C# and .NET Core / ASP.NET
with an understanding of modern web server vulnerabilities and how to mitigate them.
At least 1 year of professional or academic experience in
C# application development
.
Required experience:
C#, .NET Core
,
SQL Server / MsSQL / PostgreSQL
,
JavaScript/TypeScript
,
HTML5
,
REST APIs
.
Familiar with
Windows/Linux server environments
, debugging, and performance optimization.
Strong understanding of MVC and/or MVVM architecture.
Experience with
version control tools like Git
.
Familiarity with
Cloud platforms (e.g., AWS, Azure)
is a plus.
Experience with
front-end frameworks (React, Vue.js)
is an added advantage.
Good understanding of web services using
JSON/REST/XML
.
Analytical thinking and strong logical problem-solving skills.
Able to communicate well in
English and/or Mandarin
(Mandarin preferred to handle Mandarin-speaking clients).
Team player with a good attitude, pleasant personality, and excellent interpersonal skills.
What You Will Be Getting:
Flexible working hours / WFH environment
Extensive experience in professional software development
Work on scalable, multi-tenant systems
Learn how to design and maintain cloud architecture
Bonus opportunities for significant development contributions
Career guidance and mentorship
Access to curated training resources and learning platforms
📬 Please check your email for the online screening test invitation prior to the interview."
Software Programmer,Developers/Programmers,Information & Communication Technology,"What you'll be doing?
Software Development:
Design, code, test, and debug software applications based on specific requirements or user stories, contributing to the creation of innovative solutions.
Feature Enhancement:
Develop new software features and improve existing ones to meet business goals, driving continuous improvement of our client's products.
Problem Solving:
Analyze and troubleshoot software issues, identify bugs, and propose effective solutions, ensuring smooth operation of applications.
Quality Assurance:
Conduct unit testing, integration testing, and participate in code reviews to maintain high standards of software quality and reliability.
System Maintenance:
Take responsibility for the daily maintenance of the company's existing software product system, providing timely responses to system issues.
Continuous Learning:
Stay updated with industry trends, best practices, and new technologies to enhance your coding skills and keep current with software development methodologies.
Who are they looking for?
Passion for Excellence:
Demonstrate enthusiasm for best design and coding practices, along with a desire to develop bold new ideas in software development.
Problem-Solving Skills:
Showcase strong logical thinking and problem-solving abilities to tackle complex software challenges.
Mathematical Aptitude:
Possess good mathematical skills, particularly in financial calculations, to support the development of robust software solutions.
Educational Background:
Hold a Bachelor's Degree or Professional Degree in Software Engineering, Computer Science, or an equivalent field. Candidates with no prior experience are welcomed to apply.
Development Experience:
Ideally have at least 3 years of experience in Windows Application or Website development, but we encourage applications from all skill levels.
Language Proficiency:
Ability to speak and write in Mandarin, English, and Malay to effectively liaise with associates and contribute to a diverse work environment.
Technical Expertise:
Demonstrate solid knowledge of ASP.NET, C++, Laravel, Vue.js, or React.js, along with proficiency in SQL databases.
Working Hours
5 days work week
How to apply
Ready to join this role? Click Apply now to submit your resume and share your availability and expected salary with us!
We value diversity and encourage all qualified individuals to apply, regardless of background or personal circumstances.
All information received will be kept strictly confidential and will be used only for employment-related purposes."
Programmer Intern - Web / Mobile (Johor Bahru),Developers/Programmers,Information & Communication Technology,"Responsibilities:
Produce fully functional applications and write clean code
Write unit and UI tests to identify performance
Troubleshoot and debug to optimize performance
Application testing
To maintain and support existing applications and systems.
To work closely with the tester to ensure the applications are developed with high quality.
Requirements:
Speak fluently and write effectively in English
Knowledge of Web (PHP, ASP.NET and C#) or Mobile Application (SwiftUI, Flutter) Programming
Knowledge of SQL Server database
Desire to work in a Software Company
An organized person with a positive mindset
Academic: Diploma / Degree or higher in Computer Science / Information Technology
Only shortlisted candidates will be notified."
"Front End Developer - Taiwan, China, Hong Kong Market (Fresh grads are welcome~)",Developers/Programmers,Information & Communication Technology,"Job Descriptions:
● To help sales teams in the region deploy leads, implement tags, optimize mobile ads performance, enable integration and troubleshoot issues that customers may have regarding their online ad campaigns.
● To engage in phone consultations with customers in which you will educate them on mobile website speed issues and guide them to fix issues where possible.
● Effectively consult or educate customers on advanced fixes (Eliminate render-blocking JavaScript in above-the-fold content, eliminate render-blocking CSS in above-the-fold content, avoid landing page redirects, Bundling Static Resources (JS / CSS), Use CSS Sprites, Enable Keep-Alive and more)
● Provide customer service support with exceptional customer service as well as train, investigate and troubleshoot client along implementation by Hangouts
● Troubleshooting for conversion, remarketing, dynamic remarketing, and analytics.
● Any other duties and responsibilities that may be assigned to you by the management from time to time, within your category of employment in the organization and for the effective implementation, maintenance and continual improvement of the ISO9001 and ISO18295-1 Quality Management System of TDCX.
Job Requirements:
• Candidate must possess at least a bachelor’s degree in any field
• At least 1 year of experience and open for fresh graduated
• Excellent communication skills in both English and Cantonese languages
• A deep understanding of tag implementation on CMS platforms such as Drupal, Wordpress, Shopify, Magento, or Zencart
• A strong track record of successfully deploying, enabling and supporting Adwords, Analytics, Merchant Center, Tag Manager
• Ability to quickly learn customer service software applications and customer process implementations (standard templates/processes)
• Ability to advise customers on web maintenance and have associated knowledge in HTML, CSS, PHP, Javascript
• Ability to consult or educate customers effectively on advanced fixes (Eliminate render-blocking JavaScript in above-the-fold content, eliminate render-blocking CSS in above-the-fold content, avoid landing page redirects, Bundling Static Resources (JS / CSS), Use CSS Sprites, Enable Keep-Alive and more)"
